,movieId,imdbId,"('rating', 'Average Rating')",title,genres,budget,box_office,director,actors,positive_rate
1746,59369,936501,3.619047619047619,Taken (2008),Action|Crime|Drama|Thriller,0.0006466914842280131,0.08136062000881662,Pierre Morel,Liam Neeson;Maggie Grace;Leland Orser;Jon Gries;David Warshofsky;Holly Valance;Katie Cassidy;Xander Berkeley;Olivier Rabourdin;Gérard Watkins;Famke Janssen;Marc Amyot;Arben Bajraktaraj;Radivoje Bukvic;Mathieu Busson;Michel Flash;Nicolas Giraud;Rubens Hyka;Camille Japy;Valentin Kalaj;Fani Kolarova;Goran Kostic;Christophe Kourotchkine;Edwin Krüger;Jalil Naciri;Anca Radici;Nathan Rippy;Héléna Soubeyrand;Tommy Spahija;Anatole Taubman;Bertrand Treuil;Opender Singh;Christy Reese;George Hertzberg;Nabil Massad;Ivette González;Don Abernathy;Whitney Adams;Sophie Chamoux;Michael Finn;Dan Flood;Katrina Forrest;Jean-Yves Freyburger;Stephen Janousek;Alexandra Kedzierska;Alban Lenoir;Mylène Ragon;Christina Alice Schmidt;Tamara Witmer,0.56
1747,59421,1033643,2.75,What Happens in Vegas... (2008),Comedy|Romance,0.0011664336055011747,7.868670343561348e-08,Tom Vaughan,Cameron Diaz;Ashton Kutcher;Rob Corddry;Lake Bell;Jason Sudeikis;Treat Williams;Deirdre O'Connell;Michelle Krusiec;Dennis Farina;Zach Galifianakis;Queen Latifah;Krysten Ritter;Ricky Garcia;Andrew Daly;Benita Robledo;Dennis Miller;Amanda Setton;Toni Busker;Jessica McKee;Ricardo Walker;Lera Woods;Ben Best;Clem Cheung;Eric Zuckerman;Caroline Willman;Thomas McGoldrick;Billy Eichner;Heather Kristin;Maddie Corman;Jerry V. Lindsay;Samantha Ridge;Richard M. Schaeffer;Michael P. Molnar;John Eisenberg;Ciaran T. O'Kelly;Jennifer Trier;Michael Harkins;Patrick Knighton;Adam Zuniga;Aaron Nauta;Christopher Negrin;Brittany Dawn Beall;Ariel Shafir;Sheena Alonzo;Bradley Morone;Bob Golden;Ron Carter;Evan Palazzo;Jason Keith Davis;Ulysses Owens Jr.;Michael Radoja;Jules Hartley;Maya Jenkins;Dave Gibson;Brian M. Wixson;Justin Flynn;Josh Tane;Russ Spiegel;Martinez Little;Dennis Albanese;Tex Allen;Myriam Blanckaert;Mauro Bossi;Harry Corrigan;Cher Cosenza;August Costa;Maria Di Angelis;Stephanie Domini;Nicole Dupre Sobchack;Audrey Fafard;Cassidy Gard;Ronald E. Giles;Brandon Goins;Adam Goodnoff-Cernese;Meagan Gordon;Darryl Reuben Hall;Lanette Fugit Hannah;Ty Izquierdo;Charlotte Johnston;Anna Kendrick;RJ Konner;Kutcha;Beth Laufer;Cindy Leos;Hector Lincoln;Rosalind Lipsett;Joe Mancini;Matthew Martini;Rana Morrison;Dalila Orozco;Charles Pendelton;Bob Pepper;Bruce Perkins;Sarah Poynter;Mark Santomauro;Delia Sheppard;Tom Stratford;Thomas Torrey;Vladimir Troitsky;Ralph A. Wilburn Jr.;Lynn Witty;Jon Yvon,0.36
1748,59501,499448,3.5416666666666665,"Chronicles of Narnia: Prince Caspian, The (2008)",Adventure|Children|Fantasy,0.007499768416612631,1.505224724430457e-07,Andrew Adamson,Ben Barnes;Georgie Henley;Skandar Keynes;William Moseley;Anna Popplewell;Sergio Castellitto;Peter Dinklage;Warwick Davis;Vincent Grass;Pierfrancesco Favino;Cornell John;Damián Alcázar;Alicia Borrachero;Simón Andreu;Predrag Bjelac;David Bowles;Juan Diego Montoya;Douglas Gresham;Ashley Jones;Klára Issová;Shane Rangi;Curtis Matthew;Mana Hira Davis;Winham Hammond;Hana Frejková;Kristina Beranova;Lucie Solarova;Karolina Matouskova;Alina Phelan;Joseph Moore;Isaac Bell;Lejla Abbasová;Ephraim Goldin;Yemi Akinyemi;Carlos Silva Da Silva;Gomez Sandoval;Jan Filipenský;David Mottl;Michaela Dvorska;John Bach;Jack Walley;Marcus O'Donovan;Adam Valdez;Josh Campbell;Sim Evan-Jones;Harry Gregson-Williams;Eddie Izzard;Liam Neeson;Ken Stott;Tilda Swinton;David Walliams;Booda;Siobhan Connors;Rob Derry;Peter Dillon;Tim Glanfield;Tim Hands;Jeff Himmel;Vit Sky,0.24
1749,59615,367882,2.833333333333333,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action|Adventure|Comedy|Sci-Fi,0.0061664347721681135,0.28215419084075194,Steven Spielberg,Harrison Ford;Cate Blanchett;Karen Allen;Shia LaBeouf;Ray Winstone;John Hurt;Jim Broadbent;Igor Jijikine;Dimitri Diatchenko;Ilia Volok;Emmanuel Todorov;Pasha D. Lychnikoff;Andrew Divoff;Venya Manzyuk;Alan Dale;Joel Stoffer;Neil Flynn;V.J. Foster;Chet Hanks;Brian Knutson;Dean Grimes;Sasha Spielberg;Nicole Luther;Sophia Stewart;Chris Todd;Dennis Nusbaum;T. Ryan Mooney;Audi Resendez;Helena Barrett;Carlos Linares;Gustavo Hernandez;Maria Luisa Minelli;Nito Larioza;Ernie Reyes Jr.;Jon Valera;Kevin Collins;Robert Baker;Andre Alexsen;Fileena Bahris;Jon Braver;Amanda Bromberg;Noelle Bruno;Chris Bryant;Tim Camarillo;Arnold Chon;Jared Christopherson;Marly Coronel;Martin Dew;Denholm Elliott;Erin Frederick;Andrew Goldfarb;Ted Grossman;Michael J. Jacyna;Joe Jagatic;Alexander Kaminer;Brendon John Kelly;Adam Kirley;Katie Knopf;Gregory Kudanovych;David LaVera;Jonathan Lomma;Janet Lopez;Michael Maddigan;Chuck Maldonado;Sean Marrinan;Steven A. Miller;Josh Mills;Johanna Monasterios;Ian Novotny;Adam Prakop;Ana Maria Quintana;Sam Rocco;Ilya Rockwell;Jason Roehm;Errol Sack;Philip J Silvera;Bogdan Szumilas;Bryan Thompson;Paul Thornton;John H. Tobin;Maria Zambrana;Dianne Zaremba;Ilya Jonathan Zaydenberg,0.28
1750,59725,1000774,2.409090909090909,Sex and the City (2008),Comedy|Romance,0.0021664338388345623,1.489447529011827e-07,Michael Patrick King,Sarah Jessica Parker;Kim Cattrall;Kristin Davis;Cynthia Nixon;Chris Noth;Candice Bergen;Jennifer Hudson;David Eigenberg;Evan Handler;Jason Lewis;Mario Cantone;Lynn Cohen;Willie Garson;Joanna Gleason;Joseph Pupo;Alexandra Fong;Parker Fong;Kerry Bishé;Polina Frantsena;Kate Rockwell;Amy Flanagan;Lena Hall;Amanda Setton;Ching Valdes-Aran;Malcolm Gets;Lorna Kelly;Daphne Rubin-Vega;Patrick DeMarchelier;André Leon Talley;Plum Sykes;Lawren Howell;Gucci Westman;Serge Normant;Mary Howard;Dave Bradford;Gilles Marini;Monica Mayhem;Gilbert Cruz;Damian Young;Rick Aiello;Rogelio T. Ramos;Rene L. Moreno;Veanne Cox;Nati Cano's Mariachi Los Camperos;Ricardo Molina;Annaleigh Ashford;Bridget Everett;Peter Kim;Gidget Gormley;Suzanne Cryer;Joshua Henry;Henriette Mantel;Nancy Shayne;Kim Shaw;Michelle M. Kim;Erica K. Evans;Roxy DeVille;Van Hughes;Sara Gettelfinger;Bridget Regan;Dreama Walker;Ruby E. Crawford;Henry Strozier;Lisa Kron;Scott Burn;Autumn Anderson;Cass Asher;Joey Auzenne;Natascha Bessez;Jazmine Bezerra;Peter Michael Biondolillo;Nicole Blythe;Cornelia Brouder;Jeff Buckner;Philipp Christopher;David J. Cummins;Jennifer DeLatte;Kim Donovan;Anna-Karin Eskilsson;Katie Groves;Johnathan Hallgrey;Julie Halston;Katherine Hoskins Mackey;Patty Hughes;Caterina Jadresic;Philip E Jones;S. Lee Knorr;RJ Konner;Chandy Krapes;Maria Leto;Charles Martins;April McCullough;Rebecca Merle;Chris Miskiewicz;Christopher Moser;Patrick Mullins II;Susie Neustadter;Adam S. Phillips;Mark Pomirtchi;Alexandra Tejeda Rieloff;Ben Rindner;La Rivers;Bethany Roinestad;Kristen Schiano;Isaac Schinazi;Sarah Schreiber;Stella Stark;Naomi Steinhagen;Carmella Stolyar;Tom Stratford;Paul Thornton;Vladimir Troitsky;Avery Wada;Lynn Witty,0.16
1751,59727,482606,3.1666666666666665,"Strangers, The (2008)",Horror|Thriller,0.0003331000777233515,2.9552425308437544e-08,Bryan Bertino,Alex Fisher;Peter Clayton-Luce;Scott Speedman;Liv Tyler;Gemma Ward;Kip Weeks;Laura Margolis;Glenn Howerton;Jordan Del Spina,0.12
1752,59784,441773,3.4444444444444446,Kung Fu Panda (2008),Action|Animation|Children|Comedy|IMAX,0.004333101011056903,2.2659700722790623e-07,Mark Osborne;John Stevenson,Jack Black;Dustin Hoffman;Angelina Jolie;Ian McShane;Jackie Chan;Seth Rogen;Lucy Liu;David Cross;Randall Duk Kim;James Hong;Dan Fogler;Michael Clarke Duncan;Wayne Knight;Kyle Gass;JR Reed;Laura Kightlinger;Tanya Haden;Stephen Kearin;Mark Osborne;John Stevenson;Jeremy Shipp;Melissa Cobb;Kent Osborne;Emily Burns;Stephanie Harvey;Riley Osborne;Kresimir Mikic,1.0
1753,59900,960144,2.8666666666666667,You Don't Mess with the Zohan (2008),Comedy,0.0029997673666123854,7.171395256088935e-08,Dennis Dugan,Adam Sandler;John Turturro;Emmanuelle Chriqui;Nick Swardson;Lainie Kazan;Ido Mosseri;Rob Schneider;Dave Matthews;Michael Buffer;Charlotte Rae;Sayed Badreya;Daoud Heidami;Kevin Nealon;Robert Smigel;Dina Doron;Shelley Berman;Chris Rock;Mariah Carey;John McEnroe;George Takei;Bruce Vilanch;John Paul DeJoria;Alec Mapa;Ahmed Ahmed;Ben Wise;John Farley;Yossi Marshek;Guri Weinberg;Danny A. Abeckaser;Ido Mor;Mousa Kraish;Roni Levy;Reuven Bar-Yotam;Barry Livingston;Rick Gifford;Daniel Browning Smith;Tyler Spindel;Julia Lea Wolov;Dana Goodman;Todd Holland;Kevin Grady;Bobby Tisdale;Herzl Tobey;Ori Pfeffer;Alex Luria;Guy Oseary;Yinon Sapir;Donna Feldman;Yamit Sol;Naama Nativ;Dennis Dugan;Gerry Del Sol;Shulie Cowen;Maysoon Zayid;Helen Siff;Betty Murphy;Cynthia Frost;Anna Berger;Susan Grace;Bunny Levine;Norma Michaels;Marjorie Loomis;Carol Schlanger;Edith S. Wolfrey;Phoebe Dorin;Lina So;Eloise DeJoria;Vanessa Long;Donielle Artese;Adria Tennor;Blake Bertrand;Sidney Ganis;Laurie Meghan Phelps;Kenneth Greenaway;Constance Barron;Kristen Lowman;Penelope Windust;Kathleen Noone;Christopher Innvar;Ray Garvey;Barbara Ann Davison;Eric Lamonsoff;Connor Wiles;Jennifer De Minco;Nicole Bennett;Edmund Lyndeck;Lily Javaherpour;Kristina Haddad;Larry Marko;Anne Marie Howard;Veerta Motiani;Billy Concha;Marco Khan;Sam Sagheb;Latif Marotti;Christian Reeve;Aesop Aquarian;Michelle Arenal;Jordan Ashbrook;Moran Atias;Ashley Ausburn;Barbara Jean Barrielle;Mike Basone;Mike Batayeh;Robert Benny;Bart Blackburn;Denise Bradley;Guile Branco;Lamar Brown;Melanie Bulujian;Monica Cabral;Kevin Cannon;Ella Christopher;Nick Clark;Cher Cosenza;Rossie Cottrell;Tom Coughlin;John Dardenne;Joseph DeLuca;Kendall Draughn;John Duerler;Marshall Factora;John Farrer;Eric Feliciano;Ian Fisher;Anna Florence;Maite Garcia;Leslie Garza;Jessica Mei Gershen;Nikki Giavasis;Ronald E. Giles;Sharlene Grover;Sepideh Haftgoli;Zahra Heydari;Seth Howard;Kevin James;Paul Jeans;Dave Johnson;Todd Justin;Sam Kalidi;Sona Karia;Rock Kohli;Mark Kubr;Timothy Dean Lee;Paula Lemes;Bernadette Lords;Anthony Martins;Roni Meron;Nicole Montano;Rachel Mower;Rachael Murphy;Bibiana Navas;Christina Neferis;Adam Ohl;Dianne Perry;John Radcliff;Klavdia Ramnareine;Deborah Rombaut;Sandra Rosko;Jackie Sandler;Sadie Sandler;Eli Santana;Rob Shapiro;Mikael Sharafyan;Jhennah Sinclaire;Terrie Snell;Chris Spinelli;Arne Starr;Riley Thomas Stewart;Lee Stickler;Sarah Stringer;Christa Texeira;Keana Texeira;Seth Texeira;Sophie Texeira;Ryan Phillip Thomas;Gina Tleel;Uzimann;Kevin Van Doorslaer;Dave Vij;Holly Weber;Molly Weiner;Joe Van Wie;Derrick Williams;Henry Winkler;Mark Winn;Saye Yabandeh;Julius Zagon;David Zahedian;Maria Zambrana,0.28
1754,60030,491162,4.5,Spiral (2007),Drama|Horror|Thriller,1.9766671278889968e-05,1.1019334521725827e-06,Adam Green;Joel David Moore,Annie Neal;Joel David Moore;Zachary Levi;Lori Yohe;Amber Tamblyn;Ryan Chase;Nick Sowell;David Muller;Rose Weiker;Patrick Semmes;Jenson Segui;Mary Benson;Tricia Helfer;Rileah Vanderbilt;Sean Bailey;Aundre Barnes;Deb Blume;Arlene Ancheta;Todd Chatalas;Spencer Conway;Amber Dahl;Andrew Danhorn;Courtney Davis;Judd Eustice;John Hugill;Matt Kimmel;Teresa Koberstein;Kristen Luman;Cathi-Jo McCoy;Bryna Smith;Traci Vitale;Todd A. Robinson;Jeremy Danial Boreing;Kai Evans;Reuben Rox;Heather Wakehouse,0.44
1755,60037,949731,3.0,"Happening, The (2008)",Drama|Sci-Fi|Thriller,0.0015997670399456427,5.861041257446113e-08,M. Night Shyamalan,Mark Wahlberg;Zooey Deschanel;John Leguizamo;Ashlyn Sanchez;Betty Buckley;Spencer Breslin;Robert Bailey Jr.;Frank Collison;Jeremy Strong;Alan Ruck;Victoria Clark;M. Night Shyamalan;Alison Folland;Kristen Connolly;Cornell Womack;Curtis McClarin;Robert Lenzi;Derege Harding;Kerry O'Malley;Shayna Levine;Stéphane Debac;Cyrille Thouvenin;Babita Hariani;Alicia Taylor;Edward James Hyland;Armand Schultz;Stephen Singer;Sophie Burke;Alex Van Kooy;Charlie Saxton;Kathy Hart;Lisa Furst;Rick Foster;Marc H. Glick;Don Castro;Bill Chemerka;Jann Ellis;Whitney Sugarman;Mary Ellen Driscoll;Greg Wood;Peter Appel;Eoin O'Shea;Michael Quinlan;Lyman Chen;Brian O'Halloran;Megan Grace;Rich Chew;Keith Bullard;Joel de la Fuente;Ashley Brimfield;Mara Hobel;James Breen;Carmen Bitonti;Brian Anthony Wilson;Greg SmithAldridge;Ukee Washington;John Ottavino;Sid Doherty;Wes Heywood;Nancy Sokerka;Julia Yorks;Bill Shusta;Kirk Penberthy;Alex Craft;Allie Habberstad;Frank Aptacy;Michael Biscardi;Robert Bizik;Tony Brown;Lee Burkett;Jennifer Butler;Catherine Cahill;Helen Chong;David Collihan;Chelsea Connell;Austin Cope;Paul Dake;Adam Danoff;Michael Den Dekker;Christian Dorsey;Devon Drew;Farris Ellington;Alexander Emmert;Robert Fazio;Ruben Fischman;Erin Frederick;Leilani Goode;Richard Graves;Dom Howe;Mark Jacobson;William James Kelly;Basil Kershner;Steven J. Klaszky;Michael J. Kraycik;Traci Law;Nicole Lee;Roberto Lombardi;Art Lyle;Nicholas Alexander Martino;Chris McMullin;Jeffrey Mowery;Ken Myers;Enrique Novello;Mauricio Ovalle;Ron Parson;Sophia Paulmier;Charles Pendelton;Joseph F. Petrone;Nikki Prantil;Mark Pricskett;Nick Ricciardi;Vincent Riviezzo;Sam Rocco;Jordan Romero;Megan Rose;Kurt Runkle;Christina Sampson;Ben Samuels;Chuck Schanamann;Adam Schoon;Eugene Smith;Lee Squire;Samantha Steffen;Nick Tentilucci;Joseph Tornatore;Scott Troost;Jared Uhrich;Dan Van Wert;Catrina Villani;Joseph Villani;Kimberly Villanova;Doug Walker;Mike Wilson;J.T. Woods;John Wooten;Scott Yannick;Lindsey Zajac;Stosh Zona,0.16
1756,60040,800080,3.171428571428572,"Incredible Hulk, The (2008)",Action|Sci-Fi,0.004999767833279161,9.448738695325264e-08,Louis Leterrier,Edward Norton;Liv Tyler;Tim Roth;William Hurt;Tim Blake Nelson;Ty Burrell;Christina Cabot;Peter Mensah;Lou Ferrigno;Paul Soles;Débora Nascimento;Greg Bryk;Chris Owens;Al Vrkljan;Adrian Hein;John MacDonald;Shaun McComb;Simon Wong;Pedro Salvín;Julio Cesar Torres Dantas;Raimundo Camargo Nascimento;Nick Alachiotis;Jason Burke;Grant Nickalls;Joris Jarsky;Arnold Pinnock;Tig Fong;Jason Hunter;Maxwell McCabe-Lokos;David Collins;John Carvalho;Robin Wilcock;Wayne Robson;Javier Lambert;Martin Starr;Chris Ratz;Todd Hofley;Joe Lalogga;Tamsen McDonough;Michael Kenneth Williams;Roberto Bakker;Ruru Sacha;James Downing;Rickson Gracie;Stephen Gartner;Nicholas Rose;Genelle Williams;P.J. Kerr;Jee-Yun Lee;Desmond Campbell;DeShaun Clarke;Tony Nappo;Aaron Berg;David Meunier;Tre Smith;Moses Nyarko;Carlos A. González;Yan Regis;Stephen Broussard;Robert Morse;Matt Purdy;Lenka Matuska;Scott Magee;Wes Berger;Carla Nascimento;Krista Vendy;Mila Stromboni;Jim Annan;John Atkin;David Bianchi;Bill Bixby;JB Blanc;John Campea;Jon Cesar;Rick Cordeiro;Brandon Cruz;Scoot DeVille;Fabio Dorea;Robert Downey Jr.;Kieran Gallant;J.D. Hall;Jay Hunter;Dave Kiner;Stan Lee;Richard D. Leko;Jonathan Lipow;Kevin Lise;Dan MacDonald;David L. Marston;François Mequer;Ish Morris;Scott Murphy;Billy Parrott;Imali Perera;Kristina Pesic;Avi Phillips;Jeffrey W. Pike;Johnny Prince;T.J. Smith;Fred Tatasciore;Dylan Taylor;Max Topplin;Miyoshi Umeki;J.A. Worthington;Russell Yuen,0.36
1757,60069,910970,4.057692307692308,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi,0.005999768066612549,0.19181297918336332,Andrew Stanton,Ben Burtt;Elissa Knight;Jeff Garlin;Fred Willard;MacInTalk;John Ratzenberger;Kathy Najimy;Sigourney Weaver;Teddy Newton;Bob Bergen;John Cygan;Pete Docter;Paul Eiding;Donald Fullilove;Teresa Ganzel;Jess Harnell;Sherry Lynn;Mickie McGowan;Laraine Newman;Lori Alan;Jeff Pidgeon;Jan Rabson;Lori Richardson;Andrew Stanton;Jim Ward;Colette Whitaker;Jennifer Chang;Michael Crawford;Ronnie Del Carmen;Dave Alan Johnson;Kim Kopf;Angus MacLane;Marianne McAndrew;Niki McElroy;Garrett Palmer;Jim Reardon;Sinisa Ruzic;Peter Sohn;Kai Steel Smith,0.96
1758,60072,493464,3.159090909090909,Wanted (2008),Action|Thriller,0.0024997672499456917,1.224668266385053e-07,Timur Bekmambetov,James McAvoy;Morgan Freeman;Angelina Jolie;Terence Stamp;Thomas Kretschmann;Common;Kristen Hager;Marc Warren;David O'Hara;Konstantin Khabenskiy;Dato Bakhtadze;Chris Pratt;Lorna Scott;Sophiya Haque;Brian Caspe;Mark O'Neal;Bridget McManus;Bob Ari;Brad Calcaterra;Julia Copeland;Ryan Curtis;Claudia DiBiccari;Sharlene Grover;Michael Jeremiah;John Joseph MacDonald;Joseph Mazurk;Tyson Minnick;Larry Nazimek;Eliyas Qureshi;Amit Shah;Scarlett Sperduto;Giota Trakas;Mike Whyte;Bernadett Belinda York;George Zerante;Joshua Zumhagen,0.32
1759,60074,448157,3.034482758620689,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy,0.004999767833279161,2.2395787303144143e-07,Peter Berg,Will Smith;Charlize Theron;Jason Bateman;Jae Head;Eddie Marsan;David Mattey;Maetrix Fitten;Thomas Lennon;Johnny Galecki;Hayley Marie Norman;Dorothy Cecchi;Michelle Lemon;Akiva Goldsman;Michael Mann;Brad Leland;Trieu Tran;Darrell Foster;Liz Wicker;Taylor Gilbert;Caroll Tohme;Barbara Ali;Ryan Radis;Elizabeth Dennehy;Darren Dowler;John Frazier;Daeg Faerch;Matthew King;Martin Magdaleno;Ronald W. Howard;Gregg Daniel;Nancy Grace;Atticus Shaffer;Aaron Henderson;Huy Nguyen;Mary-Jessica Pitts;Kalee StClair;Donald Gibb;Ralph Richeson;Allan Havey;Timothy Brennen;Anthony Ledesma;Steven Pierce;Dominic Prampin;Diamond Dan Quinn;Mars Crain;Jack Axelrod;Eddie J. Fernandez;Martin Klebba;Richard W. Gallegos;Marc C. Geschwind;Rob Maron;Aisha Schliessler;Pritam Singh Biring;Cher Calvin;Bill McMullen;Leslie Berger;Don Abernathy;Rio Ahn;Brandon Alexander;Sampson Alexander;Peter Berg;Matt Bettinelli-Olpin;Stephen Bishop;Tanya Bond;Tracy Britton;Pete Brown;Samantha Cannon;Bonnie Carter;Dave Allen Clark;Kate Clarke;Mike Cochrane;David Cohen;Shea Curry;Doby Daenger;Kyla Dang;Rico Devereaux;Tammy Dugen;Derek Easley;Natasha Ellis;Mike Epps;Sean Field;Jeane Fournier;Les Gardonyi;Giovanni V. Giusti;Paulo Giusti;Wray Gould;Brandon Ford Green;Adam Greeves;Krystal Grenseman;Johnathan Hallgrey;Mustafa Harris;Alexa Havins;Joe Hernandez-Kolski;David Hill;Alex Huynh;Marketa Janska;Joost Janssen;Terrence Julien;Edward M. Kelahan;Kristen Marie Kelly;Khafre King;Joel Lambert;Michelle Lenhardt;Ronnie Lewis Jr.;Loki;Bella Luna;Rick Mali;Mike McIntosh;Chris Mitchell;Sumalee Montano;Scott Michael Morgan;Alan Mueting;Tang Nguyen;Montana Ovikian;Julie Pepin;Bryan Keith Ponton;Alan D. Purwin;Dawn Ressy;Nicholas Rich;DJ Rivers;Mark Simich;Darryl D. Stewart;Brennan Taylor;Drew Taylor;Michael Thornberry;Levi Tinker;Timothy T Tyler;Ryan Van de Kamp Buchanan;Jobeth Wagner;Rob Watt;Michael G. Wilkinson;Algerita Wynn,0.32
1760,60126,425061,3.46875,Get Smart (2008),Action|Comedy,0.0026664339555012564,0.08274330770020538,Peter Segal,Steve Carell;Anne Hathaway;Dwayne Johnson;Alan Arkin;Terence Stamp;Terry Crews;David Koechner;James Caan;Bill Murray;Patrick Warburton;Masi Oka;Nate Torrence;Ken Davitian;David S. Lee;Dalip Singh;Geoff Pierson;Kelly Karbacz;Arthur Darbinyan;Bill Romanowski;Mark Ivanir;Lindsay Hollister;Dimitri Diatchenko;Richard V. Licata;Greg Joung Paik;Joey Yu;Mike Akrawi;John Abiskaron;Kerry Lai Fatt;David A. Parker;Bonnie Hellman;John Farley;Jonathan Loughran;Felisha Terrell;Jeff Tanner;Jasper Pendergrass Jr.;Carl Crevier;David Schaap;Peter Weireter;Thomas Garner;Danielle Bisutti;Jessica Barth;David Fabrizio;John Eddins;Alex Kudrytsky;Tatyana Kaboulova;Moshana Halbert;Sergei Priselkov;Jane Gilchrist;Todd Sherry;David Aranovich;Ivy Bethune;Larry Miller;Kevin Nealon;Blake Clark;Cedric Yarbrough;James Moses Black;Bernie Kopell;Michael P. Catanzarite;Tim DeKay;Jerry Sherman;Matthew Glave;Brad Grunberg;Leonard Stern;Sean Segal;Karri Turner;Stephen Dunham;Oliver;Daisy;Ryan Seacrest;Don Abernathy;Andre Alexsen;Toby Burger;William Charlton;Doby Daenger;Nadia David;Jennifer De Minco;Aurelius DiBarsanti;Fred Fein;Mo Gallini;Terrick Guindy;Leslie Gunning;Sam Hale;Ho-Jung;Michael Wingate Jones;Triton King;Butch Klein;Sophia Lansky;Joshua Leary;Dalia Marom;David E. Newham;Phoebe Price;Chris Reid;Nicholas Rich;Shant Sarkissian;Julian Scott Urena;Amanda Walion;Gunter Ziegler;Vinicius Zorin-Machado,0.6
1761,60293,1082886,4.0,"Wackness, The (2008)",Comedy|Drama|Romance,0.00019976671327889977,1.0401708448161416e-09,Jonathan Levine,Ben Kingsley;Josh Peck;Famke Janssen;Olivia Thirlby;Mary-Kate Olsen;Jane Adams;Method Man;Aaron Yoo;Talia Balsam;David Wohl;Bob Dishy;Joanna Merlin;Shannon Briggs;Roy Milton Davis;Alexander Flores;Ross Levine;Ken Marks;Kiah Fredricks;Robert Armstrong;Flint Beverage;Rudy Costa;Nicholas Schutt;Sam Dishy;Nicole Berger;Dawn Noel;Tyler Gilstrap;Erin Elliott;Natalie R Ridley;Ioana Alfonso;Joseph Basile;Douglas J. Aguirre;Charlene Biton;Kevin Cannon;Jack Caruso;Peter Conboy;Sean Dillon;John Farrer;Eugene Kim;Rylie J. Neale;Melissa Strong;Bill Walters,0.64
1762,60397,795421,2.9642857142857144,Mamma Mia! (2008),Comedy|Musical|Romance,0.0017331004043900945,2.1874076716912854e-07,Phyllida Lloyd,Amanda Seyfried;Stellan Skarsgård;Pierce Brosnan;Nancy Baldwin;Colin Firth;Heather Emmanuel;Colin Davis;Rachel McDowall;Ashley Lilley;Meryl Streep;Julie Walters;Christine Baranski;Ricardo Montez;Mia Soteriou;Enzo Squillino Jr.;Dominic Cooper;Philip Michael;Chris Jarvis;George Georgiou;Hemi Yeroham;Maria Lopiano;Juan Pablo Di Pace;Norma Atallah;Myra McFadyen;Leonie Hill;Jane Foufas;Niall Buggy;Karl Bowe;Celestina Banjo;Emrhys Cooper;Maria Despina;Gareth Davis;Charlotte Habib;Gareth Derrick;Jennifer Leung;Kage Douglas;Lydia Scott-Lee;Phillip Dzwonkiewicz;Kristina MacMillan;Tommy Franzen;Lauri Owen;Tom Goodall;Joanne Sandi;Aykut Hilmi;Christie Saunders;Jamie Hughes-Ward;Emma Slater;Taylor James;Helen Soraya;Jack Jefferson;Caterina Spano;Peter Le Brun;Michelle Theunissen;Sebastien Torkia;Kitty Whitelaw;Dylan Turner;Nikki Davis-Jones;Ed White;Michelle Trimboli;Sean Williams;Kirsty Mather;Lee Honey-Jones;Rebecca Lee;Gareth Chart;Clare Louise Connolly;Sonny Lee Hymas;Kirsty Swain;Tim Stanley;Lisa Reynolds;Sara West;Claire Fishenden;Adrian Allan;Benny Andersson;Lori Haley Fox;Will Jeffs;Björn Ulvaeus,0.56
1763,60408,1064932,4.5,Welcome to the Sticks (Bienvenue chez les Ch'tis) (2008),Comedy,0.0003664334188344644,8.845951950341742e-08,Dany Boon,Kad Merad;Dany Boon;Zoé Félix;Lorenzo Ausilia-Foret;Anne Marivin;Philippe Duquesne;Guy Lecluyse;Line Renaud;Michel Galabru;Stéphane Freiss;Patrick Bosso;Jérôme Commandeur;Alexandre Carrière;Fred Personne;Franck Andrieux;Jean-Christophe Herbeth;Jean-François Picotin;Jenny Clève;Claude Talpaert;Sylviane Goudal;Yaël Boon;Christophe Rossignon;Zinedine Soualem;Maryline Delbarre;Guillaume Morand;Yann Königsberg;Nadège Beausson-Diagne;Jean-François Elberg;Eric Bleuzé;Bruno Tuchszer;Mickaël Angele;Patrick Cohen;Louisette Douchin;Jean-Marc Vauthier;Cédric Magyari;Théo Behague;Mathieu Sophys;Laëtitia Maisonhaute;Suzie Pilloux;Harmonie-Batterie Municipale de Bergues;Csilla Szabò,0.76
1764,60514,373051,2.5,Journey to the Center of the Earth (2008),Action|Adventure|Sci-Fi,0.001499767016612304,8.679991622454001e-08,Eric Brevig,Brendan Fraser;Josh Hutcherson;Anita Briem;Seth Meyers;Jean Michel Paré;Jane Wheeler;Frank Fontaine;Giancarlo Caltabiano;Kaniehtiio Horn;Garth Gilker,0.44
